Identificador,tipo_grafo,RMSE,MAE,R2
GCLSTM_k1_h256_lags10_out5_alpha0.01,grafo_original,587.2394944838951,7.330858093601797,0.0083563618258395
LSTM_k1_h256_lags10_out5_alpha0.01,grafo_original,599.3157809456624,17.907301693830323,-0.0328490046562795
GCRN_k1_h256_lags4_out13_alpha0.01,grafo_original,591.2229349966573,8.688001835308471,0.0035243913865115
GCLSTM_k1_h256_lags4_out13_alpha0.01,grafo_original,591.7217145020018,8.767950416898582,0.0018423280603145
LSTM_k1_h256_lags4_out13_alpha0.01,grafo_original,590.3678380603949,8.135696124118018,0.0064047554590079
GCRN_k1_h256_lags10_out6_alpha0.01,grafo_original,587.6150021291394,7.210940339725278,0.0093300764774049
GCLSTM_k1_h256_lags10_out6_alpha0.01,grafo_original,588.5929873610318,7.362111155412078,0.0060297964502197
LSTM_k1_h256_lags10_out6_alpha0.01,grafo_original,601.0738161197945,18.397643436249005,-0.0365712199402598
GCRN_k1_h256_lags13_out14_alpha0.01,grafo_original,593.3810085606534,8.078596092519918,0.0024886311853631
GCLSTM_k1_h256_lags13_out14_alpha0.01,grafo_original,593.726885061865,8.22213932249935,0.0013254371215922
LSTM_k1_h256_lags13_out14_alpha0.01,grafo_original,597.1128834943668,12.954902550162007,-0.0101304870854989
GCRN_k1_h256_lags9_out9_alpha0.01,grafo_original,589.851121362143,7.736639813748374,0.0057190421207541
GCLSTM_k1_h256_lags9_out9_alpha0.01,grafo_original,590.3781295538821,7.863111515007032,0.0039415270952252
LSTM_k1_h256_lags9_out9_alpha0.01,grafo_original,598.9410762401556,17.216513781617056,-0.0251625981703456
GCRN_k1_h256_lags1_out4_alpha0.01,grafo_original,587.9716687206154,9.502661371365027,0.0061034515074253
GCLSTM_k1_h256_lags1_out4_alpha0.01,grafo_original,588.8027475253123,9.317788270325302,0.00329112105863
LSTM_k1_h256_lags1_out4_alpha0.01,grafo_original,587.9733427244797,9.28332941553751,0.0060963650229086
GCRN_k1_h256_lags8_out7_alpha0.01,grafo_original,588.2597042565175,7.64814563486343,0.0076166116210613
GCLSTM_k1_h256_lags8_out7_alpha0.01,grafo_original,588.9283209257508,7.776634284308018,0.0053594444136715
LSTM_k1_h256_lags8_out7_alpha0.01,grafo_original,599.3028828358408,17.588857318833096,-0.0299940639404705
GCRN_k1_h256_lags8_out3_alpha0.01,grafo_original,583.7633439555858,7.136374249681277,0.0252208432255651
GCLSTM_k1_h256_lags8_out3_alpha0.01,grafo_original,585.7233385900026,7.348601538925455,0.0186633234071196
LSTM_k1_h256_lags8_out3_alpha0.01,grafo_original,599.7339937076065,16.52591225947547,-0.0288454698045869
GCRN_k1_h256_lags3_out5_alpha0.01,grafo_original,587.3977085815771,8.347060624020308,0.0079508611611563
GCLSTM_k1_h256_lags3_out5_alpha0.01,grafo_original,587.7930210844614,8.352675491564877,0.0066154155975392
LSTM_k1_h256_lags3_out5_alpha0.01,grafo_original,585.0989375511151,7.935129834815444,0.0157005046006133
