param_config,K,hidden_channel,model,lag,out,num_reps_found_for_config,node_id,RMSE,MAE
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,134,0.002422433341307159,0.0020244890678979568
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,135,1.6839669304558302,0.13808558022615489
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,136,0.061237490029753996,0.030887529280680556
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,137,0.14258654401304832,0.049494021108977014
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,138,0.5832722586873408,0.4657542893253865
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,139,2.4148975084533992,0.8584768967572804
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,140,0.1564926587503753,0.14048357066673273
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,141,0.0009915967138220975,0.0008629612246353016
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,142,0.004684733782822425,0.003918968995396296
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,143,0.0050277903323119625,0.002392618824816791
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,144,0.00751501620900615,0.002995573757218908
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,145,0.15921084560588594,0.11238026964748908
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,146,0.01549535438210656,0.006537629804453903
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,147,0.12249209761514426,0.0242389615430438
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,148,0.051075635367398335,0.025371963869453
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,149,0.0056195514097192615,0.004007637713472571
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,150,0.0030577809256740196,0.0025914680804783757
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,151,0.0076348518055856,0.006491029883227955
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,152,0.00827130798193133,0.004980565779690639
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,153,0.010111901844429264,0.004849577169974309
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,154,0.17294645092993643,0.017003626797950033
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,155,0.005250870787452875,0.004661610257302519
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,156,0.003959249037795917,0.00351347060777768
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,157,0.033055041119288586,0.016973657575179185
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,158,0.14711304766907785,0.1091432481510818
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,159,0.0016280246242361537,0.0013757284765697115
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,160,25.33343415642696,14.350256781420526
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,161,0.003226525657232103,0.002754072868550162
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,162,0.008871319391042251,0.0077984128592065724
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,163,0.38410485798523597,0.09741990724088738
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,164,0.0029978647183732704,0.0019936190218929014
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,165,6.621484213266181,1.854790913498088
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,166,0.11811617595382101,0.02760369134142168
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,167,0.07660732800518556,0.00656642191998283
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,168,0.1789196429797189,0.034758302497494585
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,169,0.5145578774044016,0.1081845018691439
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,170,0.04996583612410111,0.04427094685777473
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,171,0.014439346168781371,0.012401725925045064
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,172,0.003200765425340153,0.0026246821390078705
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,173,0.002227260599435733,0.0018334029786357892
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,174,0.6178429012452791,0.08266376472468426
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,175,0.001313594074085634,0.0012119254034444564
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,176,11.802432740571827,4.074165347905187
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,177,0.5738618640239963,0.11165294667435476
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,178,0.07474303398037344,0.01002069265553413
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,179,0.0009915967138220975,0.0008629612246353016
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,180,0.7269902981694842,0.29317124629373537
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,181,0.009473530212654138,0.008248677469420016
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,182,0.0012198372455554751,0.0009895301952106267
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,183,0.19612198210350232,0.05203881364238312
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,184,0.004516091004851941,0.004010497264125407
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,185,0.0010702276397205053,0.0009351294431447508
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,186,0.000814579819454353,0.0006110088632222012
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,187,0.031168934583279614,0.013867841898942223
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,188,0.006746827801656522,0.002864771055140138
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,189,1.6272806790039334,0.5317761088069723
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,190,0.004425869696217706,0.0037623732274114133
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,191,0.19449057096201472,0.03388513329570752
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,192,0.02134396459071092,0.009644767443428388
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,193,0.2622083019135449,0.08656754531988924
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,194,5.374555564923054,1.6713167813460876
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,195,0.0008298618319834161,0.0007084022175536652
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,196,0.10759240293461135,0.04216423895051864
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,197,0.7240417231447939,0.18681488968069856
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,198,0.00196162546548901,0.0017981677981749869
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,199,0.023543787532091437,0.02091136850381322
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,200,0.18098452515696112,0.0662141746462646
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,201,1.2474704350860908,0.2860464949499356
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,202,0.0018965405999009327,0.0016011972944365346
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,203,0.08820850198283692,0.014627766723443396
K2_hc64_lag14_out14,2,64,GCLSTM,14,14,2,204,0.564906491092638,0.11701987092546931
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,0,0.007774264582223495,0.0044603440737720395
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,1,0.007719666738130008,0.006203764796343789
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,2,0.0019675550345090364,0.0016901131493821202
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,3,0.0015367573546929943,0.0013032235465562276
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,4,0.0008505818928748227,0.000719925767925297
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,5,0.0013978461622522363,0.0011857501340998312
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,6,0.17803411859139182,0.030235084103698923
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,7,0.012461389795101769,0.003579882255766914
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,8,0.01086680532007641,0.005940440725193183
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,9,0.02349341034757685,0.02082815079555715
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,10,0.0009112144302792168,0.0007731941180390382
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,11,0.0011380154780291525,0.0009105175086697455
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,12,0.012769240701039117,0.01089660655896006
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,13,0.004295236471837657,0.0036269356135122605
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,14,0.022720763122254486,0.019113200854947214
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,15,0.026835333314188674,0.015894479346955606
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,16,0.2339329718895889,0.09081845849728891
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,17,0.006904976791806566,0.0029067467305049915
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,18,0.26585251088552764,0.04235755396054168
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,19,0.0010513980053455591,0.0009085264135730213
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,20,0.005842939971357579,0.0027381187149473594
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,21,1.3070581211207006,0.9338018780553655
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,22,0.00580755805887533,0.004557829249438194
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,23,0.0008345685794362979,0.000758980177811543
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,24,0.0014700373779646756,0.0013702174834436995
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,25,0.0012594287458215431,0.0011995887071715255
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,26,8.212217580593538,2.2462813019304915
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,27,0.0013365008901373911,0.0011455266142262382
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,28,0.0027240375889162633,0.0023351730190876224
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,29,0.03281805071330886,0.016475449379009827
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,30,0.01932751221366323,0.005864967731121594
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,31,0.003678985446936574,0.0031473088933030536
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,32,0.5207059443260595,0.3202580846895337
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,33,1.8776982899120027,0.6702309242149781
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,34,0.007980806157883685,0.0031794552229961743
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,35,0.7357875952568257,0.5483320764748584
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,36,0.0008648663091137644,0.0007405563543002561
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,37,0.001538481354341506,0.0013702024870236227
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,38,0.030966270682016794,0.023790719335768165
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,39,0.006703173923755596,0.005721478311426502
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,40,0.016977318118256396,0.013345372411182532
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,41,0.08808918739090707,0.015149607084121176
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,42,2.363711343283691,1.712695260931582
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,43,0.010601092051716974,0.00553059279084063
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,44,0.002406356290586606,0.0020335390893043578
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,45,0.034836069841935026,0.01529918112169694
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,46,0.12311139038885703,0.028201846262794882
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,47,0.002022933746678202,0.0017074936332152524
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,48,0.35294514162579654,0.04594660104813571
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,49,0.0032355135794349343,0.0018114344050859004
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,50,0.0019982591933059134,0.0012706683514450599
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,51,0.053754097035384356,0.03093015733827824
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,52,0.0006784457191581536,0.0005797620780968108
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,53,6.730903243385655,1.89189567415346
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,54,0.001435637661379509,0.0010811460729794624
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,55,0.01321338747072508,0.007041668998792386
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,56,0.0020559913047617806,0.0015915403830642876
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,57,0.003663722052211865,0.0018718036627591362
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,58,0.002884665741369772,0.0017785619214519526
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,59,0.012698168957872064,0.007405350370944103
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,60,0.49591704185946056,0.12870829288287242
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,61,1.0989062088297281,0.6262993342423545
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,62,0.002290137911886808,0.0020517587577891946
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,63,0.3520792540574458,0.1991693514699244
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,64,0.019133721665576392,0.010823877943226931
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,65,0.0005991195542545365,0.0005002865991323756
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,66,0.0034799921034025807,0.003149847069289584
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,67,0.0014531593306622184,0.0012514098755287725
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,68,0.08886610094693256,0.020287875338326572
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,69,0.0016435169466884158,0.00139658048976721
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,70,0.02462329720402721,0.010452322534591026
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,71,0.006912558247506723,0.0030578177899330166
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,72,0.12393624713669242,0.028491536249794183
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,73,0.006251261581549625,0.003591757057380857
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,74,0.0016029914492250703,0.001079599812939614
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,75,0.006297959271608352,0.0024232489510426125
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,76,0.0005693001867815285,0.0005023180058939567
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,77,0.2851459332077311,0.19356184049622477
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,78,0.016949544981201405,0.0077647590537117655
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,79,0.1956405597506828,0.1566961638872788
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,80,0.0047046853200361834,0.0039055550632101665
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,81,0.0015333364475331778,0.0013124497226562851
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,82,0.09273434734628631,0.0256157258456338
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,83,0.0013166638393753154,0.0011643510761998753
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,84,0.005513548126275087,0.004713606632267985
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,85,0.0033296104092862353,0.0027428931408075025
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,86,1.7863003303784555,0.5916459514704604
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,87,0.003917796985611159,0.00179294883249792
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,88,0.0024771336537668526,0.0019595533063156835
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,89,0.001636869688806529,0.0014357919276408039
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,90,0.0023486699280291677,0.001987611503895433
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,91,0.0009461351843351229,0.0008034908292957872
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,92,0.004707049124570311,0.003649035193241716
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,93,0.014031840194021308,0.011920945531854545
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,94,0.1062646666273906,0.048975840958890925
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,95,0.0009997689391430752,0.0008502463742882751
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,96,0.01044691945642397,0.008769811208383615
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,97,0.004217780029518988,0.00353255314525039
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,98,0.0012880429989911343,0.0011115009386420233
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,99,0.08316614762216117,0.014800516451180305
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,100,0.002324600551110123,0.0012382768732394976
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,101,0.007893553783955969,0.002545763317669388
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,102,0.0032589803693037736,0.002317785290772158
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,103,0.05878451201014282,0.013862301080194428
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,104,0.0032034184413140044,0.0027044801071024038
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,105,0.03172342805126739,0.026628514301241486
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,106,0.02685422643520195,0.010390396866946806
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,107,4.661261837785147,1.036986053486704
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,108,0.03501130039633699,0.014057104990389839
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,109,0.0012139576495540073,0.001036008861869947
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,110,0.0051137785946465735,0.004243694533099123
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,111,0.039533724013209405,0.02182788968117116
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,112,0.009834383408432124,0.003935267882646327
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,113,0.2577478377582042,0.08611239505791721
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,114,0.0021457605199237464,0.0018792249879712004
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,115,0.011771548358488324,0.006588578506070045
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,116,0.002313252003884514,0.0019776871984826766
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,117,5.9396560901314635,1.6129541927591435
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,118,0.0012763676071679932,0.0010077137890828777
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,119,0.013131401577455239,0.010949301070798305
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,120,0.11472070757589568,0.01824044762778162
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,121,0.0007266552687545784,0.0006555881086716046
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,122,0.008248974044647011,0.003209453079491786
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,123,0.8993865949892432,0.22712646357305505
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,124,0.0007572719232153125,0.0006521935409620463
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,125,0.008142337438636424,0.007119881323625077
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,126,0.5215028764548066,0.12431274923812861
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,127,0.00038776086983158687,0.0003177944919950344
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,128,0.0014946228125719573,0.001419555946228484
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,129,0.0042442862393144605,0.003648399986237443
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,130,0.48713839239245244,0.1198817921545805
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,131,0.5282209709917175,0.2017731499700942
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,132,0.002351141969467012,0.0017140318591700662
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,133,0.001668839782316394,0.0013680594070632202
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,134,0.002450351153335298,0.001786438328884204
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,135,1.683811356124244,0.13307365066570645
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,136,0.06819173291031923,0.03231192366711861
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,137,0.1449955501224128,0.04714417318608506
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,138,0.5966622221454523,0.4634194618342477
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,139,2.436411057463069,0.8420895921388444
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,140,0.12679635162381744,0.10540579954125348
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,141,0.0008578614860625913,0.0007288409431881846
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,142,0.0036177502854341775,0.003121084768618936
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,143,0.005312882872812028,0.002295732347544902
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,144,0.008193235434186949,0.003110774266381447
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,145,0.16836591643870943,0.11648675963509204
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,146,0.016535531596176052,0.006647428006832544
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,147,0.12359077627259991,0.025395344813367134
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,148,0.05401266768236631,0.025402372648049745
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,149,0.006233308452277593,0.004330087135514233
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,150,0.003130103448885429,0.002671405528711725
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,151,0.00753373140585966,0.0063048253962101515
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,152,0.009048435595008997,0.005062866200361871
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,153,0.010890379956038856,0.0050550832507530105
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,154,0.17285098086234021,0.016431500200167426
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,155,0.004138472711139747,0.0034906868432857297
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,156,0.003105580792891904,0.002624067732192254
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,157,0.039038334926825013,0.01908972561425964
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,158,0.16272342468926645,0.117126758250825
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,159,0.001778118009097109,0.0015310096081327382
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,160,25.04875602177339,14.45606356534076
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,161,0.0031619044731518065,0.002599678647809615
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,162,0.0073932756015099585,0.006255328451500784
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,163,0.38754324780538996,0.10106539854280151
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,164,0.00312906060249537,0.001955711465369671
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,165,6.5084161761692405,1.8383767376464049
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,166,0.11927126628023237,0.027321914736604662
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,167,0.07661508884040566,0.00669963719015098
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,168,0.1804221292373146,0.03518730095325386
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,169,0.513947021430884,0.11250490146998855
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,170,0.04198838221175716,0.03572134705613799
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,171,0.013380058373010402,0.011380225169238546
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,172,0.00422083207992353,0.003884686134894995
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,173,0.0019994606251105915,0.0015911816130342535
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,174,0.6188607005338141,0.08426263942161884
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,175,0.000992685858287459,0.0008911956225365827
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,176,11.37583249396302,3.87112766915016
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,177,0.5781598592388353,0.11719117861382441
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,178,0.07547679794977273,0.010575704613280792
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,179,0.0008578614860625913,0.0007288409431881846
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,180,0.7034193179282351,0.2811057929293415
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,181,0.008181992184676632,0.006949845370522449
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,182,0.0008863413792048302,0.0007593057825570778
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,183,0.197072531967475,0.05270887474395603
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,184,0.003539593946409848,0.0029910363058932403
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,185,0.0009112144302792168,0.0007731941180390382
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,186,0.000464216675064057,0.00040548745826985886
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,187,0.036256668068502425,0.015293235004775568
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,188,0.006890410054909513,0.003114522165673335
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,189,1.5725048315824732,0.5134181094592358
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,190,0.004514882973759174,0.0038291890064039865
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,191,0.19580000917378496,0.034577374684680945
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,192,0.02088686798698751,0.007460472546593762
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,193,0.2662961147470786,0.08861803480162089
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,194,5.37118435439552,1.6994361856764286
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,195,0.0006943481288212169,0.0006373633523260964
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,196,0.10586056221182184,0.033645127469629665
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,197,0.7263428557263478,0.19021743692707802
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,198,0.0015771063755448636,0.0014057159168639117
K2_hc128_lag14_out14,2,128,GCLSTM,14,14,2,199,0.019117312729029022,0.016106083694800207
